rt,trial_type,trial_index,likert_eval_number,time_elapsed,random_id,bystander_condition,condition,participant_id,age,gender,inquiry,stimulus,response,item_type,question_order,block_type,file_name,likert_question,likert_response,participant_age,what_experiment_about,participant_is_group_member,question_agent,actor_condition
7517,survey-likert,19,29,231472,p0sfjew6kvk,quick,immoral,pony,21,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":0,""b_imp_calm_contained_RS"":5}",byst_scenario_quick,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p0sfjew6kvk_1772139232472.csv,b_imp_upset_acted_without_thinking,0,21,moral dilemmas,FALSE,b,bystander
19452,survey-likert,22,30,257943,p0sfjew6kvk,quick,immoral,pony,21,female,NA,NA,"{""ma_think_through"":5,""ma_gut_feelings"":6,""ma_character_reflective"":5,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":4}",byst_scenario_quick,"[1,0,4,3,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p0sfjew6kvk_1772139232472.csv,ma_gut_feelings,6,21,moral dilemmas,FALSE,NA,NA
19452,survey-likert,22,31,257943,p0sfjew6kvk,quick,immoral,pony,21,female,NA,NA,"{""ma_think_through"":5,""ma_gut_feelings"":6,""ma_character_reflective"":5,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":4}",byst_scenario_quick,"[1,0,4,3,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p0sfjew6kvk_1772139232472.csv,ma_character_reflective,5,21,moral dilemmas,FALSE,NA,NA
19452,survey-likert,22,32,257943,p0sfjew6kvk,quick,immoral,pony,21,female,NA,NA,"{""ma_think_through"":5,""ma_gut_feelings"":6,""ma_character_reflective"":5,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":4}",byst_scenario_quick,"[1,0,4,3,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p0sfjew6kvk_1772139232472.csv,ma_outcomes_matter,4,21,moral dilemmas,FALSE,NA,NA
19452,survey-likert,22,33,257943,p0sfjew6kvk,quick,immoral,pony,21,female,NA,NA,"{""ma_think_through"":5,""ma_gut_feelings"":6,""ma_character_reflective"":5,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":4}",byst_scenario_quick,"[1,0,4,3,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p0sfjew6kvk_1772139232472.csv,ma_some_actions_wrong,4,21,moral dilemmas,FALSE,NA,NA
19452,survey-likert,22,34,257943,p0sfjew6kvk,quick,immoral,pony,21,female,NA,NA,"{""ma_think_through"":5,""ma_gut_feelings"":6,""ma_character_reflective"":5,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":4}",byst_scenario_quick,"[1,0,4,3,2]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p0sfjew6kvk_1772139232472.csv,ma_think_through,5,21,moral dilemmas,FALSE,NA,NA
11455,survey-likert,6,1,52694,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""n_manipulation_check"":6,""j_manipulation_check"":1}",immoral_stimulus_1,"[1,0]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_manipulation_check,1,21,n/a,FALSE,j,fast
11455,survey-likert,6,2,52694,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""n_manipulation_check"":6,""j_manipulation_check"":1}",immoral_stimulus_1,"[1,0]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_manipulation_check,6,21,n/a,FALSE,n,slow
43976,survey-likert,7,3,96672,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_principles_eval"":1,""n_principles_eval"":2}",immoral_stimulus_1,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_principles_eval,2,21,n/a,FALSE,n,slow
43976,survey-likert,7,4,96672,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_principles_eval"":1,""n_principles_eval"":2}",immoral_stimulus_1,"[0,1]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_principles_eval,1,21,n/a,FALSE,j,fast
16418,survey-likert,8,5,113090,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_standards_eval"":1,""n_standards_eval"":2}",immoral_stimulus_1,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_standards_eval,2,21,n/a,FALSE,n,slow
16418,survey-likert,8,6,113090,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_standards_eval"":1,""n_standards_eval"":2}",immoral_stimulus_1,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_standards_eval,1,21,n/a,FALSE,j,fast
20935,survey-likert,9,7,134026,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""n_deepness_eval"":4,""j_deepness_eval"":2}",immoral_stimulus_1,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_deepness_eval,4,21,n/a,FALSE,n,slow
20935,survey-likert,9,8,134026,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""n_deepness_eval"":4,""j_deepness_eval"":2}",immoral_stimulus_1,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_deepness_eval,2,21,n/a,FALSE,j,fast
19228,survey-likert,10,9,153256,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":6,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_cert_conflicted_RS,0,21,n/a,FALSE,j,fast
19228,survey-likert,10,10,153256,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":6,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_cert_conflicted_RS,6,21,n/a,FALSE,n,slow
19228,survey-likert,10,11,153256,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":6,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_cert_reservations_RS,0,21,n/a,FALSE,j,fast
19228,survey-likert,10,12,153256,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":6,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_cert_reservations_RS,5,21,n/a,FALSE,n,slow
13954,survey-likert,11,13,167212,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":4}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_cert_quite_certain,6,21,n/a,FALSE,j,fast
13954,survey-likert,11,14,167212,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":4}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_cert_quite_certain,1,21,n/a,FALSE,n,slow
13954,survey-likert,11,15,167212,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":4}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_cert_far_from_alternative,0,21,n/a,FALSE,j,fast
13954,survey-likert,11,16,167212,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_cert_quite_certain"":6,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":0,""n_cert_far_from_alternative"":4}",immoral_stimulus_1,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_cert_far_from_alternative,4,21,n/a,FALSE,n,slow
13882,survey-likert,12,17,181094,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_imp_calm_contained_RS,6,21,n/a,FALSE,j,fast
13882,survey-likert,12,18,181094,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_imp_calm_contained_RS,2,21,n/a,FALSE,n,slow
13882,survey-likert,12,19,181094,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,j_imp_upset_acted_without_thinking,0,21,n/a,FALSE,j,fast
13882,survey-likert,12,20,181094,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""j_imp_calm_contained_RS"":6,""n_imp_calm_contained_RS"":2,""j_imp_upset_acted_without_thinking"":0,""n_imp_upset_acted_without_thinking"":0}",immoral_stimulus_1,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,n_imp_upset_acted_without_thinking,0,21,n/a,FALSE,n,slow
7572,survey-likert,15,21,197811,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""b_principles_eval"":6}",byst_scenario_quick,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,b_principles_eval,6,21,n/a,FALSE,b,bystander
10842,survey-likert,16,22,208654,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""b_standards_eval"":6}",byst_scenario_quick,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,b_standards_eval,6,21,n/a,FALSE,b,bystander
5544,survey-likert,17,23,214199,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""b_deepness_eval"":5}",byst_scenario_quick,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,b_deepness_eval,5,21,n/a,FALSE,b,bystander
14755,survey-likert,18,24,228954,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_conflicted_RS"":0,""B_cert_far_from_alternative"":0,""B_cert_reservations_RS"":0}",byst_scenario_quick,"[2,0,3,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,B_cert_conflicted_RS,0,21,n/a,FALSE,b,bystander
14755,survey-likert,18,25,228954,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_conflicted_RS"":0,""B_cert_far_from_alternative"":0,""B_cert_reservations_RS"":0}",byst_scenario_quick,"[2,0,3,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,B_cert_quite_certain,6,21,n/a,FALSE,b,bystander
14755,survey-likert,18,26,228954,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_conflicted_RS"":0,""B_cert_far_from_alternative"":0,""B_cert_reservations_RS"":0}",byst_scenario_quick,"[2,0,3,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,B_cert_far_from_alternative,0,21,n/a,FALSE,b,bystander
14755,survey-likert,18,27,228954,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""B_cert_quite_certain"":6,""B_cert_conflicted_RS"":0,""B_cert_far_from_alternative"":0,""B_cert_reservations_RS"":0}",byst_scenario_quick,"[2,0,3,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,B_cert_reservations_RS,0,21,n/a,FALSE,b,bystander
5629,survey-likert,19,28,234584,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":0,""b_imp_calm_contained_RS"":6}",byst_scenario_quick,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,b_imp_calm_contained_RS,6,21,n/a,FALSE,b,bystander
5629,survey-likert,19,29,234584,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":0,""b_imp_calm_contained_RS"":6}",byst_scenario_quick,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,b_imp_upset_acted_without_thinking,0,21,n/a,FALSE,b,bystander
37960,survey-likert,22,30,278729,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""ma_think_through"":6,""ma_outcomes_matter"":5,""ma_character_reflective"":4,""ma_gut_feelings"":4,""ma_some_actions_wrong"":2}",byst_scenario_quick,"[1,2,4,0,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,ma_gut_feelings,4,21,n/a,FALSE,NA,NA
37960,survey-likert,22,31,278729,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""ma_think_through"":6,""ma_outcomes_matter"":5,""ma_character_reflective"":4,""ma_gut_feelings"":4,""ma_some_actions_wrong"":2}",byst_scenario_quick,"[1,2,4,0,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,ma_character_reflective,4,21,n/a,FALSE,NA,NA
37960,survey-likert,22,32,278729,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""ma_think_through"":6,""ma_outcomes_matter"":5,""ma_character_reflective"":4,""ma_gut_feelings"":4,""ma_some_actions_wrong"":2}",byst_scenario_quick,"[1,2,4,0,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,ma_outcomes_matter,5,21,n/a,FALSE,NA,NA
37960,survey-likert,22,33,278729,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""ma_think_through"":6,""ma_outcomes_matter"":5,""ma_character_reflective"":4,""ma_gut_feelings"":4,""ma_some_actions_wrong"":2}",byst_scenario_quick,"[1,2,4,0,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,ma_some_actions_wrong,2,21,n/a,FALSE,NA,NA
37960,survey-likert,22,34,278729,p2956xcvuq2,quick,immoral,otter,21,female,NA,NA,"{""ma_think_through"":6,""ma_outcomes_matter"":5,""ma_character_reflective"":4,""ma_gut_feelings"":4,""ma_some_actions_wrong"":2}",byst_scenario_quick,"[1,2,4,0,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2956xcvuq2_1772139916652.csv,ma_think_through,6,21,n/a,FALSE,NA,NA
41317,survey-likert,6,1,164207,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""j_manipulation_check"":6,""n_manipulation_check"":0}",immoral_stimulus_2,"[0,1]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,j_manipulation_check,6,22,I think this experiment was about moral judgment,FALSE,j,fast
41317,survey-likert,6,2,164207,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""j_manipulation_check"":6,""n_manipulation_check"":0}",immoral_stimulus_2,"[0,1]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,n_manipulation_check,0,22,I think this experiment was about moral judgment,FALSE,n,slow
75732,survey-likert,7,3,239941,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""n_principles_eval"":2,""j_principles_eval"":0}",immoral_stimulus_2,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,n_principles_eval,2,22,I think this experiment was about moral judgment,FALSE,n,slow
75732,survey-likert,7,4,239941,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""n_principles_eval"":2,""j_principles_eval"":0}",immoral_stimulus_2,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,j_principles_eval,0,22,I think this experiment was about moral judgment,FALSE,j,fast
51932,survey-likert,8,5,291867,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""j_standards_eval"":0,""n_standards_eval"":2}",immoral_stimulus_2,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,n_standards_eval,2,22,I think this experiment was about moral judgment,FALSE,n,slow
51932,survey-likert,8,6,291867,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""j_standards_eval"":0,""n_standards_eval"":2}",immoral_stimulus_2,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,j_standards_eval,0,22,I think this experiment was about moral judgment,FALSE,j,fast
49515,survey-likert,9,7,341365,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""n_deepness_eval"":3,""j_deepness_eval"":0}",immoral_stimulus_2,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,n_deepness_eval,3,22,I think this experiment was about moral judgment,FALSE,n,slow
49515,survey-likert,9,8,341365,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""n_deepness_eval"":3,""j_deepness_eval"":0}",immoral_stimulus_2,"[1,0]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,j_deepness_eval,0,22,I think this experiment was about moral judgment,FALSE,j,fast
53733,survey-likert,10,9,395099,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,j_cert_conflicted_RS,0,22,I think this experiment was about moral judgment,FALSE,j,fast
53733,survey-likert,10,10,395099,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,n_cert_conflicted_RS,5,22,I think this experiment was about moral judgment,FALSE,n,slow
53733,survey-likert,10,11,395099,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,j_cert_reservations_RS,0,22,I think this experiment was about moral judgment,FALSE,j,fast
53733,survey-likert,10,12,395099,p2pjbvjx0eq,slow,immoral,wallaby,22,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":5,""j_cert_reservations_RS"":0,""n_cert_reservations_RS"":5}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/p2pjbvjx0eq_1772139864103.csv,n_cert_reservations_RS,5,22,I think this experiment was about moral judgment,FALSE,n,slow
